05/28/2012 22:03:12,0.2648,128267.6135,103.5935,218.4683,230.0000,1337.3871,83.7387,182.7297,1
05/28/2012 22:03:45,0.2575,124404.0369,104.8379,220.7083,230.0000,1341.2258,84.1226,183.4207,1
05/28/2012 22:04:17,0.2543,122732.2441,105.3909,221.7037,230.0000,1344.1936,84.4194,183.9548,1
05/28/2012 22:04:50,0.2520,121535.4377,105.7924,222.4264,230.0000,1347.4193,84.7419,184.5355,1
05/28/2012 22:05:23,0.2443,117519.9313,107.1753,224.9156,230.0000,1349.9678,84.9968,184.9942,1
05/28/2012 22:05:56,0.2460,118425.4166,106.8585,224.3454,230.0000,1354.6774,85.4677,185.8419,1
05/28/2012 22:06:29,0.2409,115762.1905,107.7987,226.0377,230.0000,1360.3226,86.0323,186.8581,1
05/28/2012 22:07:02,0.2393,114943.2488,108.0931,226.5676,230.0000,1364.3226,86.4323,187.5781,1
05/28/2012 22:07:35,0.2365,113474.6034,108.6275,227.5294,230.0000,1366.0646,86.6065,187.8916,1
05/28/2012 22:08:07,0.2351,112741.3137,108.8974,228.0153,230.0000,1370.0646,87.0065,188.6116,1
05/28/2012 22:08:42,0.2306,110462.4277,109.7500,229.5501,230.0000,1375.3549,87.5355,189.5639,0
05/28/2012 22:09:16,0.2228,106419.8966,111.3162,232.3692,268.0000,1375.1290,87.5129,189.5232,1
05/28/2012 22:09:49,0.2250,107577.5286,110.8605,231.5488,269.0000,1381.6451,88.1645,190.6961,1
05/28/2012 22:10:21,0.2245,107296.2254,110.9707,231.7472,269.0000,1384.2258,88.4226,191.1606,1
05/28/2012 22:10:55,0.2230,106519.0635,111.2770,232.2985,269.0000,1384.5807,88.4581,191.2245,1
05/28/2012 22:11:27,0.2179,103912.0439,112.3245,234.1842,269.0000,1381.8387,88.1839,190.7310,1
05/28/2012 22:12:00,0.2195,104752.6099,111.9833,233.5700,269.0000,1390.5161,89.0516,192.2929,1
05/28/2012 22:12:33,0.2163,103121.7400,112.6484,234.7672,269.0000,1387.2903,88.7290,191.7122,1
05/28/2012 22:13:06,0.2166,103253.4043,112.5943,234.6697,269.0000,1391.3871,89.1387,192.4497,1
05/28/2012 22:13:39,0.2106,100214.3670,113.8663,236.9594,269.0000,1389.9032,88.9903,192.1826,1
05/28/2012 22:14:12,0.2056,97693.5106,114.9575,238.9235,269.0000,1394.8064,89.4806,193.0651,1
05/28/2012 22:14:45,0.2048,97285.0443,115.1375,239.2475,269.0000,1400.3549,90.0355,194.0639,1
05/28/2012 22:15:17,0.2039,96811.4885,115.3474,239.6253,269.0000,1399.1290,89.9129,193.8432,1
05/28/2012 22:15:51,0.1991,94366.6308,116.4510,241.6119,269.0000,1405.5807,90.5581,195.0045,1
05/28/2012 22:16:23,0.1991,94399.1795,116.4361,241.5850,269.0000,1407.2903,90.7290,195.3123,1
05/28/2012 22:16:56,0.1953,92448.6977,117.3414,243.2146,269.0000,1409.3226,90.9323,195.6781,1
05/28/2012 22:17:29,0.1956,92611.0557,117.2652,243.0773,269.0000,1409.3871,90.9387,195.6897,1
05/28/2012 22:18:02,0.1887,89176.3496,118.9137,246.0446,269.0000,1411.3226,91.1323,196.0381,1
05/28/2012 22:18:35,0.1880,88788.4701,119.1046,246.3884,269.0000,1414.0000,91.4000,196.5200,1
05/28/2012 22:19:08,0.1881,88853.1053,119.0727,246.3309,269.0000,1414.8710,91.4871,196.6768,1
05/28/2012 22:19:41,0.1855,87577.5787,119.7075,247.4735,269.0000,1424.0322,92.4032,198.3258,1
05/28/2012 22:20:14,0.1841,86851.9453,120.0737,248.1326,269.0000,1422.5807,92.2581,198.0645,1
